id-query,id,kudos_delta,hits_delta,comments_delta,bookmarks_delta,words_delta,chapters_delta,modified_before_window,hits,kudos,comments,bookmarks,words,chapters,language,restricted,complete,crossover,date_queried,time_elapsed,query_batch
51535297-6,51535297,8,81,0,0,0,0,False,0,0,0,0,1297,1,English,False,True,False,2023-11-12 05:54:57.474731,1 days 00:00:01.951346,6
50543671-6,50543671,0,21,5,0,0,0,False,893,32,19,4,13102,30,English,False,False,False,2023-11-12 05:54:57.478005,1 days 00:00:01.949702,6
44671504-6,44671504,9,276,2,2,34,0,False,12395,483,266,80,69705,22,English,False,False,False,2023-11-12 05:54:57.480612,1 days 00:00:01.948974,6
51535270-6,51535270,2,40,0,1,0,0,False,0,0,0,0,7631,2,English,False,False,True,2023-11-12 05:54:57.483840,1 days 00:00:01.947781,6
47794816-6,47794816,17,322,9,0,0,0,False,22805,832,1146,64,238213,41,English,False,False,True,2023-11-12 05:54:57.486354,1 days 00:00:01.948014,6
51535144-6,51535144,10,80,2,1,0,0,False,0,0,0,0,1543,1,English,False,True,False,2023-11-12 05:54:57.487459,1 days 00:00:01.948118,6
51279382-6,51279382,5,191,15,0,0,0,False,592,59,31,8,16668,3,English,False,False,True,2023-11-12 05:54:57.488624,1 days 00:00:01.948457,6
48756880-6,48756880,0,73,0,1,0,0,False,2998,56,13,5,80381,35,English,False,False,False,2023-11-12 05:54:57.490618,1 days 00:00:01.948501,6
32416663-6,32416663,21,573,15,-1,0,0,False,34764,945,1227,183,148107,53,English,False,True,False,2023-11-12 05:54:57.492066,1 days 00:00:01.948543,6
51160729-6,51160729,4,74,2,1,0,0,False,554,25,14,6,9459,5,English,False,False,False,2023-11-12 05:54:57.493490,1 days 00:00:02.358959,6
43379559-6,43379559,0,2,0,0,0,0,False,197,76,0,0,63026,24,English,False,False,False,2023-11-12 05:54:57.495664,1 days 00:00:02.358894,6
51371293-6,51371293,5,86,1,0,0,0,False,94,10,5,1,8051,2,Español,False,False,False,2023-11-12 05:54:57.496987,1 days 00:00:02.358903,6
51535276-6,51535276,3,81,2,0,0,0,False,0,0,0,0,15888,1,中文-普通话 國語,False,True,True,2023-11-12 05:54:57.497962,1 days 00:00:02.358997,6
40664730-6,40664730,29,581,5,0,0,0,False,65780,1787,855,144,134946,43,English,False,False,False,2023-11-12 05:54:57.899417,1 days 00:00:01.959117,6
49225588-6,49225588,1,36,2,0,0,0,False,1082,46,57,8,82619,27,English,False,False,False,2023-11-12 05:54:57.901153,1 days 00:00:01.959144,6
43461919-6,43461919,4,63,1,0,0,0,False,8457,429,50,46,24885,14,English,False,True,False,2023-11-12 05:54:57.902629,1 days 00:00:01.959079,6
51535264-6,51535264,9,61,0,2,0,0,False,0,1,0,0,394,1,English,False,True,False,2023-11-12 05:54:57.903696,1 days 00:00:01.959198,6
51535261-6,51535261,3,66,0,2,0,0,False,0,0,0,0,3633,1,English,False,False,False,2023-11-12 05:54:57.904751,1 days 00:00:01.959176,6
51535255-6,51535255,17,168,1,2,0,0,False,0,0,0,0,3592,1,English,False,True,False,2023-11-12 05:54:57.905915,1 days 00:00:01.959253,6
50492905-6,50492905,1,35,0,0,0,0,False,1253,29,10,1,9781,28,English,False,False,False,2023-11-12 05:54:57.906908,1 days 00:00:01.959285,6
50200303-6,50200303,16,207,1,2,0,0,False,679,37,7,3,19360,4,English,False,False,False,2023-11-12 05:54:57.908400,1 days 00:00:01.959336,6
51535249-6,51535249,0,20,0,0,0,0,False,0,0,0,0,9,1,𓂋𓏺𓈖 𓆎𓅓𓏏𓊖,False,True,False,2023-11-12 05:54:57.909286,1 days 00:00:01.959333,6
50462689-6,50462689,24,662,4,0,0,0,False,9052,402,96,57,23706,16,English,False,False,True,2023-11-12 05:54:57.911203,1 days 00:00:01.959427,6
51535156-6,51535156,3,97,2,1,0,0,False,0,0,0,0,442,1,English,False,True,False,2023-11-12 05:54:57.912246,1 days 00:00:01.959524,6
51535240-6,51535240,12,152,0,0,0,0,False,0,0,0,0,1944,1,English,False,True,False,2023-11-12 05:54:57.913193,1 days 00:00:01.959588,6
51358570-6,51358570,11,130,3,2,0,0,False,346,35,3,3,5268,3,English,False,False,True,2023-11-12 05:54:57.915034,1 days 00:00:01.959599,6
51121972-6,51121972,0,8,0,0,0,0,False,25,1,2,0,1153,4,English,False,False,False,2023-11-12 05:54:57.918256,1 days 00:00:01.958295,6
51443323-6,51443323,11,65,3,0,0,0,False,0,0,0,0,2425,1,English,False,False,True,2023-11-12 05:54:57.921030,1 days 00:00:01.957128,6
51535237-6,51535237,11,88,0,0,0,0,False,0,0,0,0,1205,1,English,False,False,False,2023-11-12 05:54:57.922156,1 days 00:00:01.957504,6
51535234-6,51535234,0,1,0,0,0,0,False,0,0,0,0,1996,1,English,False,True,False,2023-11-12 05:54:58.377005,1 days 00:00:01.950501,6
50163814-6,50163814,2,86,2,0,0,0,False,941,39,5,7,14546,4,English,False,False,False,2023-11-12 05:54:58.379852,1 days 00:00:01.949484,6
51535216-6,51535216,24,351,4,2,0,0,False,0,0,0,0,2570,1,English,False,False,False,2023-11-12 05:54:58.381063,1 days 00:00:01.949694,6
51535222-6,51535222,8,98,4,1,-3,0,False,0,0,0,0,12192,1,English,False,False,False,2023-11-12 05:54:58.383274,1 days 00:00:01.949527,6
39170145-6,39170145,3,77,4,1,0,0,False,1239,92,52,19,14619,8,English,False,False,False,2023-11-12 05:54:58.386187,1 days 00:00:01.949235,6
51328879-6,51328879,1,10,0,0,24,0,False,67,4,6,3,26651,7,中文-普通话 國語,False,False,False,2023-11-12 05:54:58.387452,1 days 00:00:01.949200,6
38008939-6,38008939,18,636,5,1,0,0,False,87209,1600,2745,320,471666,116,English,False,False,True,2023-11-12 05:54:58.389385,1 days 00:00:01.949154,6
47792638-6,47792638,5,879,0,0,0,0,False,22361,123,1,13,12991,10,English,False,False,False,2023-11-12 05:54:58.391240,1 days 00:00:01.949099,6
51535198-6,51535198,58,456,2,8,0,0,False,0,0,0,0,4153,1,English,False,True,False,2023-11-12 05:54:58.394269,1 days 00:00:01.949076,6
44956693-6,44956693,0,15,0,0,0,0,False,817,31,19,4,34574,21,English,False,False,False,2023-11-12 05:54:58.395960,1 days 00:00:01.949234,6
51509593-6,51509593,0,9,0,0,0,0,True,5,0,0,0,5107,3,English,False,False,False,2023-11-12 05:54:58.397182,1 days 00:00:01.949293,6
51509593-22,51509593,0,7,0,0,0,0,True,18,0,0,0,6743,4,English,False,False,False,2023-11-13 23:57:41.649159,1 days 00:00:00.952513,22
33809224-6,33809224,2,17,0,0,0,0,False,478,37,4,2,8484,5,English,False,False,False,2023-11-12 05:54:58.398267,1 days 00:00:01.949377,6
51535213-6,51535213,2,8,0,0,0,0,False,0,0,0,0,2473,1,English,False,True,False,2023-11-12 05:54:58.399413,1 days 00:00:01.949251,6
51527683-6,51527683,4,68,0,0,0,0,False,2,1,2,0,3562,1,English,False,True,False,2023-11-12 05:54:58.400550,1 days 00:00:01.949248,6
29529741-6,29529741,1,22,0,0,0,0,False,893,50,12,7,57880,21,English,False,False,False,2023-11-12 05:54:58.401628,1 days 00:00:01.949239,6
51534844-6,51534844,12,78,4,0,0,0,False,0,0,0,0,1243,1,English,False,True,False,2023-11-12 05:54:58.402855,1 days 00:00:01.949227,6
51194374-6,51194374,8,286,2,1,0,0,False,1402,35,6,12,15967,5,English,False,False,True,2023-11-12 05:54:58.861028,1 days 00:00:01.493291,6
51535171-6,51535171,122,774,6,11,0,0,False,0,1,1,0,1212,1,English,False,True,False,2023-11-12 05:54:58.862128,1 days 00:00:01.493276,6
37499998-6,37499998,0,53,0,0,0,0,False,868,41,5,1,4826,15,English,False,False,True,2023-11-12 05:54:58.863638,1 days 00:00:01.873313,6
51535207-6,51535207,11,27,12,3,0,0,False,0,0,0,0,1465,1,English,False,True,False,2023-11-12 05:54:58.864810,1 days 00:00:01.873315,6
51219691-6,51219691,0,9,0,0,0,0,False,9,0,0,0,4855,2,English,False,False,False,2023-11-12 05:54:58.866122,1 days 00:00:01.873239,6
51535195-6,51535195,0,12,0,0,-8,0,False,0,0,0,0,523,1,English,False,True,True,2023-11-12 05:54:58.869794,1 days 00:00:01.870680,6
51535180-6,51535180,0,14,0,0,0,0,False,0,0,0,0,1916,1,English,False,False,False,2023-11-12 05:54:58.870794,1 days 00:00:01.870615,6
51535159-6,51535159,0,2,0,0,0,0,False,0,0,0,0,11504,3,中文-普通话 國語,False,True,False,2023-11-12 05:54:58.871720,1 days 00:00:01.870594,6
48865306-6,48865306,2,56,2,0,0,0,False,787,42,18,3,17774,5,English,False,False,True,2023-11-12 05:54:58.873030,1 days 00:00:01.870572,6
50956606-6,50956606,30,201,1,2,3,0,False,1363,284,25,15,17496,3,中文-普通话 國語,False,False,False,2023-11-12 05:54:58.874039,1 days 00:00:01.870826,6
50956495-6,50956495,1,34,0,0,0,0,False,631,33,3,4,35126,32,English,False,False,True,2023-11-12 05:54:58.876358,1 days 00:00:01.871255,6
51535177-6,51535177,1,154,2,1,0,0,False,0,0,0,0,2247,1,English,False,False,False,2023-11-12 05:54:58.878074,1 days 00:00:01.871370,6
51521224-6,51521224,97,802,9,16,0,0,False,0,0,0,0,1674,1,English,False,True,False,2023-11-12 05:54:58.879272,1 days 00:00:01.871468,6
51051016-6,51051016,4,151,12,0,-1,0,False,1514,63,59,0,46751,11,中文-普通话 國語,False,False,False,2023-11-12 05:54:58.881534,1 days 00:00:01.871421,6
51518398-6,51518398,6,221,1,1,0,0,False,185,5,0,0,8098,2,中文-普通话 國語,False,False,False,2023-11-12 05:54:58.882482,1 days 00:00:01.871439,6
51535162-6,51535162,8,121,5,0,0,0,False,0,0,0,0,1814,1,English,False,True,False,2023-11-12 05:54:58.883714,1 days 00:00:01.871223,6
50904616-6,50904616,13,343,8,1,-1,0,False,2197,202,46,18,23562,5,English,False,False,False,2023-11-12 05:54:59.294838,1 days 00:00:01.461598,6
50769484-6,50769484,40,1011,19,17,0,0,False,7505,550,154,162,30293,10,English,False,False,True,2023-11-12 05:54:59.296131,1 days 00:00:01.461566,6
51535015-6,51535015,8,411,1,0,0,0,False,0,0,0,0,1992,1,English,False,True,False,2023-11-12 05:54:59.297407,1 days 00:00:01.461527,6
51381091-6,51381091,0,4,0,0,0,0,False,11,0,0,0,4330,2,English,False,False,False,2023-11-12 05:54:59.299080,1 days 00:00:01.461533,6
51535150-6,51535150,7,34,1,0,0,0,False,0,0,0,0,374,1,English,False,True,False,2023-11-12 05:54:59.300150,1 days 00:00:01.461613,6
42304800-6,42304800,3,62,0,0,0,0,False,12313,190,170,42,319765,63,English,False,False,True,2023-11-12 05:54:59.302497,1 days 00:00:01.794910,6
51396523-6,51396523,1,9,0,0,0,0,False,31,5,0,1,10854,6,English,False,False,False,2023-11-12 05:54:59.304020,1 days 00:00:01.794718,6
51174088-6,51174088,8,210,9,2,1,0,False,936,48,17,2,11585,3,English,False,False,False,2023-11-12 05:54:59.305922,1 days 00:00:01.795741,6
51363121-6,51363121,8,123,2,1,0,0,False,219,53,8,8,6743,2,English,False,False,False,2023-11-12 05:54:59.307252,1 days 00:00:01.795718,6
51535117-6,51535117,80,808,8,17,0,0,False,0,0,0,0,4101,1,English,False,False,True,2023-11-12 05:54:59.309044,1 days 00:00:01.795726,6
51444433-6,51444433,4,66,0,0,0,0,False,146,8,0,1,4115,4,English,False,False,False,2023-11-12 05:54:59.310274,1 days 00:00:01.795615,6
51535141-6,51535141,1,5,0,0,0,0,False,0,0,0,0,9086,1,中文-普通话 國語,False,True,False,2023-11-12 05:54:59.311189,1 days 00:00:01.795618,6
47231362-6,47231362,2,28,0,0,0,0,False,272,16,2,5,18041,5,English,False,False,True,2023-11-12 05:54:59.312683,1 days 00:00:01.795623,6
51535099-6,51535099,13,183,2,1,0,0,False,0,0,0,0,4142,1,English,False,True,False,2023-11-12 05:54:59.313892,1 days 00:00:01.795737,6
51286894-6,51286894,21,110,0,5,0,0,False,0,0,0,0,2937,1,English,False,False,False,2023-11-12 05:54:59.315856,1 days 00:00:01.795907,6
49414081-6,49414081,4,76,0,0,0,0,False,677,23,4,6,5191,7,English,False,False,False,2023-11-12 05:54:59.318616,1 days 00:00:01.794641,6
49456291-6,49456291,5,61,5,0,0,0,False,1028,75,32,3,26510,13,English,False,False,False,2023-11-12 05:54:59.319931,1 days 00:00:01.794531,6
50844520-6,50844520,2,37,0,1,0,0,False,160,14,10,5,13396,3,English,False,False,False,2023-11-12 05:54:59.321659,1 days 00:00:01.794455,6
49988098-6,49988098,2,116,0,0,0,0,False,2410,100,6,6,12663,10,English,False,False,False,2023-11-12 05:54:59.771064,1 days 00:00:01.346231,6
51535120-6,51535120,0,4,0,0,0,0,False,0,0,0,0,496,1,English,False,True,False,2023-11-12 05:54:59.771976,1 days 00:00:01.346150,6
49620628-6,49620628,0,38,8,0,0,0,False,350,17,28,3,12581,4,English,False,False,False,2023-11-12 05:54:59.773302,1 days 00:00:01.345987,6
49718527-6,49718527,1,69,4,0,0,0,False,2370,66,184,13,88605,24,English,False,False,False,2023-11-12 05:54:59.775001,1 days 00:00:01.345844,6
51534958-6,51534958,65,703,11,6,0,0,False,0,0,0,0,15566,1,English,False,True,False,2023-11-12 05:54:59.776813,1 days 00:00:01.345675,6
51535102-6,51535102,8,28,0,0,0,0,False,0,0,0,0,2130,1,English,False,False,False,2023-11-12 05:54:59.779406,1 days 00:00:01.788810,6
51535108-6,51535108,1,5,0,0,0,0,False,0,0,0,0,912,1,English,False,False,False,2023-11-12 05:54:59.781575,1 days 00:00:01.787668,6
51535039-6,51535039,50,460,4,6,0,0,False,0,0,0,0,7516,1,English,False,True,False,2023-11-12 05:54:59.782796,1 days 00:00:01.787654,6
51535027-15,51535027,1,7,0,0,0,0,True,4,1,0,0,8430,3,English,False,False,False,2023-11-12 14:54:54.123593,1 days 00:00:02.148636,15
41676921-6,41676921,1,24,2,0,0,0,False,2106,24,28,6,83555,36,English,False,False,True,2023-11-12 05:54:59.788424,1 days 00:00:01.784173,6
51535093-6,51535093,1,17,0,0,0,0,False,0,0,0,0,1503,1,中文-普通话 國語,False,True,False,2023-11-12 05:54:59.789301,1 days 00:00:01.784206,6
51535090-6,51535090,97,540,4,5,0,0,False,0,0,0,0,1333,1,English,False,True,True,2023-11-12 05:54:59.790695,1 days 00:00:01.784280,6
51535075-6,51535075,4,36,2,0,1,0,False,0,0,0,0,1105,1,English,False,False,False,2023-11-12 05:54:59.791820,1 days 00:00:01.784300,6
51531907-6,51531907,4,164,0,0,0,0,False,9,0,0,0,44552,20,English,False,True,True,2023-11-12 05:54:59.794296,1 days 00:00:01.784418,6
47190109-6,47190109,0,1,0,0,0,0,False,79,3,0,2,24120,29,English,False,False,False,2023-11-12 05:54:59.795495,1 days 00:00:01.784434,6
51535003-6,51535003,11,101,1,1,0,0,False,0,0,0,0,2720,1,English,False,True,False,2023-11-12 05:54:59.796665,1 days 00:00:01.784508,6
48966370-6,48966370,1,30,0,0,0,0,False,1012,23,4,6,65658,20,English,False,True,False,2023-11-12 05:54:59.798579,1 days 00:00:01.784519,6
51535069-6,51535069,3,148,0,0,0,0,False,0,0,0,0,6722,1,English,False,True,False,2023-11-12 05:55:00.252455,1 days 00:00:01.331882,6
51535078-6,51535078,46,319,14,2,0,0,False,0,0,0,0,380,1,English,False,True,False,2023-11-12 05:55:00.253679,1 days 00:00:01.331829,6
50799340-6,50799340,0,0,0,0,0,0,False,36,2,11,0,27295,8,English,False,False,False,2023-11-12 05:55:00.254720,1 days 00:00:01.331820,6
51535054-6,51535054,4,57,0,0,0,0,False,5,0,0,0,1449,1,English,False,True,False,2023-11-12 05:55:00.256853,1 days 00:00:01.330749,6
51533440-18,51533440,5,29,0,0,20,0,True,15,2,0,0,4666,2,中文-普通话 國語,False,True,False,2023-11-12 17:55:05.672222,1 days 00:00:00.856679,18
51324277-6,51324277,1,14,0,0,0,0,False,39,5,0,0,4251,2,English,False,True,False,2023-11-12 05:55:00.258725,1 days 00:00:01.329883,6
35288104-6,35288104,2,22,1,0,0,0,False,3216,166,32,12,38716,25,English,False,False,False,2023-11-12 05:55:00.259998,1 days 00:00:01.329872,6
51535063-6,51535063,0,38,0,0,0,0,False,0,0,0,0,7692,1,English,False,True,False,2023-11-12 05:55:00.261342,1 days 00:00:01.329842,6
50083330-6,50083330,0,4,0,0,0,0,False,97,3,1,1,19623,9,English,False,False,False,2023-11-12 05:55:00.262667,1 days 00:00:01.329788,6
45309436-6,45309436,8,293,0,1,0,0,False,11639,578,136,71,38281,21,English,False,False,False,2023-11-12 05:55:00.267599,1 days 00:00:01.749355,6
51535045-8,51535045,1,31,0,0,0,0,True,9,1,0,0,2074,1,English,False,False,False,2023-11-12 07:54:57.927552,1 days 00:00:01.218192,8
51535042-6,51535042,5,34,0,0,0,0,False,0,0,0,0,10468,1,中文-普通话 國語,False,True,False,2023-11-12 05:55:00.271132,1 days 00:00:01.746833,6
51534406-6,51534406,78,365,9,2,0,0,False,0,0,0,0,2457,1,English,False,True,True,2023-11-12 05:55:00.272218,1 days 00:00:01.746843,6
51488428-17,51488428,4,84,1,0,0,0,True,451,17,3,3,1940,4,English,False,False,False,2023-11-12 16:55:05.705004,1 days 00:00:00.417938,17
50209000-6,50209000,5,201,17,0,0,0,False,2581,148,236,22,31450,10,English,False,False,True,2023-11-12 05:55:00.274985,1 days 00:00:01.745703,6
42078072-6,42078072,11,1192,22,0,0,0,False,81450,1256,982,375,173806,36,English,False,False,True,2023-11-12 05:55:00.276418,1 days 00:00:01.745645,6
51535036-6,51535036,0,2,0,0,0,0,False,0,0,0,0,927,1,English,False,True,False,2023-11-12 05:55:00.731647,1 days 00:00:01.291449,6
47097211-6,47097211,2,42,3,0,0,0,False,1056,46,19,3,22437,8,English,False,False,False,2023-11-12 05:55:00.733211,1 days 00:00:01.291397,6
49492777-6,49492777,0,10,0,0,0,0,False,460,9,0,0,120317,50,English,False,False,False,2023-11-12 05:55:00.734906,1 days 00:00:01.291006,6
51534913-6,51534913,18,300,0,3,0,0,False,4,1,0,0,2764,1,English,False,True,False,2023-11-12 05:55:00.736249,1 days 00:00:01.290831,6
22655386-15,22655386,4,75,3,0,0,0,True,13667,277,260,25,86250,101,English,False,False,False,2023-11-12 14:55:05.693797,1 days 00:00:00.294641,15
50480833-6,50480833,4,430,1,1,0,0,False,2279,19,4,3,10960,8,English,False,False,False,2023-11-12 05:55:00.739744,1 days 00:00:01.290149,6
44447788-6,44447788,6,396,8,1,0,0,False,30061,763,159,103,51819,51,English,False,False,False,2023-11-12 05:55:00.742334,1 days 00:00:01.290116,6
51535021-6,51535021,0,23,2,0,0,0,False,0,0,0,0,1023,1,English,False,True,True,2023-11-12 05:55:00.743470,1 days 00:00:01.290068,6
51535018-6,51535018,0,3,0,0,0,0,False,0,0,0,0,1349,1,English,False,True,False,2023-11-12 05:55:00.744506,1 days 00:00:01.289973,6
43509672-6,43509672,0,144,6,1,0,0,False,8315,329,213,28,107633,27,English,False,False,False,2023-11-12 05:55:00.746289,1 days 00:00:01.289882,6
50093962-6,50093962,0,60,2,0,0,0,False,637,19,23,4,11024,5,English,False,False,False,2023-11-12 05:55:00.748813,1 days 00:00:01.289555,6
51534790-6,51534790,1,28,0,0,0,0,False,0,0,0,0,1475,1,English,False,True,False,2023-11-12 05:55:00.750201,1 days 00:00:01.289509,6
51535009-6,51535009,6,84,0,1,0,0,False,1,0,0,0,8028,1,English,False,True,False,2023-11-12 05:55:00.752320,1 days 00:00:01.288570,6
20805410-6,20805410,4,77,8,0,0,0,False,26682,865,1515,165,260557,135,English,False,False,False,2023-11-12 05:55:00.755320,1 days 00:00:01.287208,6
51535012-6,51535012,1,9,0,0,0,0,False,0,0,0,0,2040,1,English,False,True,False,2023-11-12 05:55:00.756478,1 days 00:00:01.287137,6
48595192-6,48595192,6,135,6,0,0,0,False,1944,75,104,10,23756,9,English,False,False,False,2023-11-12 05:55:00.759272,1 days 00:00:01.286015,6
50524981-6,50524981,7,32,1,0,0,0,False,145,13,3,5,6943,2,English,False,False,False,2023-11-12 05:55:01.150648,1 days 00:00:01.312820,6
38134954-6,38134954,2,64,0,0,0,0,False,9677,297,143,48,261991,28,English,False,False,False,2023-11-12 05:55:01.152578,1 days 00:00:01.312572,6
51534988-6,51534988,8,66,2,0,0,0,False,0,0,0,0,625,1,English,False,True,False,2023-11-12 05:55:01.153514,1 days 00:00:01.312621,6
51447667-6,51447667,0,0,0,0,0,0,False,0,0,0,0,673,3,English,False,True,False,2023-11-12 05:55:01.154504,1 days 00:00:01.312637,6
50385676-6,50385676,19,718,9,2,0,0,False,7279,232,53,73,68553,6,English,False,False,False,2023-11-12 05:55:01.155831,1 days 00:00:01.312629,6
51534991-6,51534991,4,28,7,0,0,0,False,0,0,0,0,1422,1,English,False,True,False,2023-11-12 05:55:01.156992,1 days 00:00:01.312690,6
51534979-6,51534979,10,247,0,0,0,0,False,0,0,0,0,1267,1,English,False,True,False,2023-11-12 05:55:01.158239,1 days 00:00:01.312598,6
51534985-6,51534985,2,18,4,1,0,0,False,0,0,0,0,297,1,English,False,True,False,2023-11-12 05:55:01.159317,1 days 00:00:01.312560,6
51534709-6,51534709,11,139,2,2,0,0,False,0,0,0,0,5764,1,English,False,False,False,2023-11-12 05:55:01.160707,1 days 00:00:01.312688,6
50396776-6,50396776,10,272,1,1,0,0,False,10341,467,128,103,57572,17,English,False,False,False,2023-11-12 05:55:01.162472,1 days 00:00:01.312687,6
51111355-6,51111355,0,1,0,0,0,0,False,21,2,0,0,18862,6,Español,False,False,False,2023-11-12 05:55:01.163479,1 days 00:00:01.312700,6
51444520-6,51444520,15,145,1,3,0,0,False,311,45,5,7,3978,3,English,False,False,False,2023-11-12 05:55:01.164674,1 days 00:00:01.312702,6
49182406-6,49182406,3,44,0,1,0,0,False,265,4,1,1,17028,6,English,False,False,False,2023-11-12 05:55:01.166235,1 days 00:00:01.312941,6
50984431-6,50984431,11,236,5,3,0,0,False,1615,98,4,17,25515,8,English,False,False,False,2023-11-12 05:55:01.168245,1 days 00:00:01.312786,6
51534961-6,51534961,0,2,0,0,0,0,False,0,0,0,0,736,1,English,False,True,False,2023-11-12 05:55:01.172020,1 days 00:00:01.310888,6
51484198-6,51484198,1,31,0,0,0,0,False,30,2,0,3,3130,4,English,False,False,False,2023-11-12 05:55:01.174354,1 days 00:00:01.310120,6
51534952-6,51534952,0,0,0,0,0,0,False,0,0,0,0,344,1,Русский,False,True,False,2023-11-12 05:55:01.175751,1 days 00:00:01.309945,6
42760404-6,42760404,0,1,0,0,0,0,False,450,25,13,3,112381,22,English,False,False,False,2023-11-12 05:55:01.176999,1 days 00:00:01.713341,6
49961869-6,49961869,1,55,0,0,0,0,False,2076,113,23,8,51695,16,English,False,True,True,2023-11-12 05:55:01.178431,1 days 00:00:01.713418,6
47135287-6,47135287,2,127,3,1,0,0,False,3531,82,23,53,115854,16,English,False,False,False,2023-11-12 05:55:01.476178,1 days 00:00:01.416851,6
51534772-6,51534772,19,248,0,1,0,0,False,0,0,0,0,648,1,English,False,True,False,2023-11-12 05:55:01.477294,1 days 00:00:01.416986,6
